period,accessionyear,dateend,title,url,division,century,objectnumber,totaluniquepageviews,datebegin,culture,imagepermissionlevel,rank,id,department
,1961.0,1937,Bowl of Flowers,https://www.harvardartmuseums.org/collections/object/297254,Modern and Contemporary Art,20th century,1961.139,25,1937,French,1,85235,297254,Department of Drawings
,2009.0,1923,Jack Ashore,https://www.harvardartmuseums.org/collections/object/54483,Modern and Contemporary Art,20th century,2009.90.52,46,1923,British,0,133832,54483,Department of Prints
Roman Imperial period,1997.0,0,Coin of Edessa under Gordian III,https://www.harvardartmuseums.org/collections/object/212496,Asian and Mediterranean Art,3rd century CE,1997.260.397,4,0,Roman Provincial,0,119898,212496,Department of Ancient and Byzantine Art & Numismatics
,,0,Ecce Homo,https://www.harvardartmuseums.org/collections/object/238610,European and American Art,16th-17th century,R927NA,18,0,Flemish,0,244937,238610,Department of Prints
,,1930,"[On the grounds of the New Palace, Potsdam]",https://www.harvardartmuseums.org/collections/object/38518,Modern and Contemporary Art,20th century,BRLF.430.71,0,1930,German,1,175045,38518,Busch-Reisinger Museum
,,1869,"Plymouth Rock, 1620",https://www.harvardartmuseums.org/collections/object/276337,European and American Art,19th century,G4204,43,1869,American,0,196220,276337,Department of Prints
,1925.0,0,Arch of the emperor Marcus Aurelius,https://www.harvardartmuseums.org/collections/object/59645,European and American Art,18th century,M2869.10.39,25,0,Italian,0,204050,59645,Department of Prints
,2011.0,1955,Untitled (street portrait artists at work),https://www.harvardartmuseums.org/collections/object/126436,Modern and Contemporary Art,20th century,4.2002.15714,1,1945,American,1,34808,126436,Department of Photographs
,,1900,Interior of a Kennel,https://www.harvardartmuseums.org/collections/object/275497,European and American Art,19th century,G8335,14,1800,French,0,198749,275497,Department of Prints
,2011.0,1905,"Defectives, Epileptics: United States. New York. Sonyea. Craig Colony: Craig Colony, Sonyea, N.Y.",https://www.harvardartmuseums.org/collections/object/153894,Modern and Contemporary Art,19th-20th century,3.2002.1367,2,1895,American,0,12066,153894,Department of Photographs
,2011.0,1955,"Untitled (Men working on large machinery, seen from below)",https://www.harvardartmuseums.org/collections/object/127288,Modern and Contemporary Art,20th century,4.2002.15084,0,1945,American,0,33971,127288,Department of Photographs
,1981.0,0,Coin of Magnesia ad Meandron,https://www.harvardartmuseums.org/collections/object/182472,Asian and Mediterranean Art,,1981.74.481,0,0,Greek,0,103257,182472,Department of Ancient and Byzantine Art & Numismatics
,2011.0,1922,"Untitled (photograph of man in two seated automobile at intersection of Derry and Londonderry, N.H.)",https://www.harvardartmuseums.org/collections/object/137100,Modern and Contemporary Art,20th century,4.2002.3623,0,1912,American,1,22797,137100,Department of Photographs
,1973.0,1905,Auguste Rodin (1840-1917),https://www.harvardartmuseums.org/collections/object/285988,European and American Art,20th century,P1973.8,36,1905,American,0,237478,285988,Department of Photographs
,2007.0,1968,Untitled (Dr. Herman M. Juergens checking patient's blood pressure),https://www.harvardartmuseums.org/collections/object/326790,Modern and Contemporary Art,20th century,2007.184.2.509.2,0,1965,American,0,130327,326790,Department of Photographs
,1927.0,0,The Landing of Her Majesty and H. R. H. Prince Albert in Ireland,https://www.harvardartmuseums.org/collections/object/257700,European and American Art,19th century,M3237,11,0,British,0,205090,257700,Department of Prints
,1975.0,1972,Synopsis (white lines on orange),https://www.harvardartmuseums.org/collections/object/257642,Modern and Contemporary Art,20th century,M15420.A,9,1972,German,1,215904,257642,Department of Prints
,,1959,"[Trunk of car with license plate, Brookfield, Massachusetts]",https://www.harvardartmuseums.org/collections/object/10426,Modern and Contemporary Art,20th century,BRLF.1005.11,2,1940,American,1,182260,10426,Busch-Reisinger Museum
,2011.0,1955,Untitled (woman taking boxes of frozen dough from freezer chest),https://www.harvardartmuseums.org/collections/object/127077,Modern and Contemporary Art,20th century,4.2002.15363,0,1945,American,0,34250,127077,Department of Photographs
,1935.0,0,Jar,https://www.harvardartmuseums.org/collections/object/292004,Asian and Mediterranean Art,,1935.35.43,9,0,Greek,0,61052,292004,Department of Ancient and Byzantine Art & Numismatics
,2007.0,1967,Portugal's Picturesque Nazaré (Eighth of twelve): Fishermen launch a small craft into the pounding surf.,https://www.harvardartmuseums.org/collections/object/321468,Modern and Contemporary Art,20th century,2007.184.1.83,50,1967,American,0,127252,321468,Department of Photographs
,,0,"Defeat of the English (border, lower right)",https://www.harvardartmuseums.org/collections/object/234160,European and American Art,17th century,S4.55.2,1,0,French,0,257902,234160,Department of Prints
,1977.0,0,FRAGMENT OF SOUTH HOBIAN WARE INCISED? IN THEN BL ACK VARNISH,https://www.harvardartmuseums.org/collections/object/290611,Asian and Mediterranean Art,,1977.216.2356,0,0,,0,97506,290611,Department of Ancient and Byzantine Art & Numismatics
,,1940,[Factory buildings],https://www.harvardartmuseums.org/collections/object/35653,Modern and Contemporary Art,20th century,BRLF.526.4,0,1940,American,1,177862,35653,Busch-Reisinger Museum
"Roman Imperial period, Middle",1984.0,183,Coin of Amphipolis for Lucilla,https://www.harvardartmuseums.org/collections/object/176769,Asian and Mediterranean Art,2nd century CE,1984.616.64,10,164,Roman Provincial,0,106314,176769,Department of Ancient and Byzantine Art & Numismatics
,2000.0,0,The Man Wounded by the Thieves,https://www.harvardartmuseums.org/collections/object/233117,European and American Art,17th century,M24534,12,0,Dutch,0,227305,233117,Department of Prints
,,1843,"The Phantom on the Terrace (Act I, Sc. V from Hamlet)",https://www.harvardartmuseums.org/collections/object/269651,European and American Art,19th century,M19904,30,1843,French,0,220429,269651,Department of Prints
,1929.0,1735,Summer,https://www.harvardartmuseums.org/collections/object/269673,European and American Art,18th century,M3562,59,1735,French,0,205401,269673,Department of Prints
"Edo period, 1615-1868",1984.0,1832,"Summer Robe with Kasuri (ikat) Designs and with Black, Yellow, and Green Stripes on a Salmon-Colored Ground",https://www.harvardartmuseums.org/collections/object/201171,Asian and Mediterranean Art,18th-19th century,1984.251,19,1770,Japanese,0,105311,201171,Department of Asian Art
,,1932,"Furniture Designs, 1929-1932: Cabinet and shelving: plans, elevations, and sections (cancelled) 1:10",https://www.harvardartmuseums.org/collections/object/168850,Modern and Contemporary Art,20th century,BRGA.33A.42,5,1929,German,0,162530,168850,Busch-Reisinger Museum
Five Dynasties period to Northern Song period,1964.0,1100,"Sherd: Fragment of the Floor, Vertical Footring, and Lower Side Wall of a Large Bowl with Floral Arabesque on Interior Floor",https://www.harvardartmuseums.org/collections/object/202377,Asian and Mediterranean Art,10th-11th century,1964.21.25,11,950,Chinese,0,86354,202377,Department of Asian Art
,1925.0,0,Ancient altar,https://www.harvardartmuseums.org/collections/object/59876,European and American Art,18th century,M2869.8.4,1,0,Italian,0,203882,59876,Department of Prints
,2007.0,1889,"Saint Patrick's Altar, Brompton Oratory",https://www.harvardartmuseums.org/collections/object/329906,European and American Art,19th century,2007.219.13.16.1,1,1880,Scottish,0,131748,329906,Department of Photographs
"Edo period, 1615-1868",1933.0,0,View of Cherry Blossoms in Full Bloom at Gotenyama in Edo (Edo Gotenyama sakura zakari no fūkei),https://www.harvardartmuseums.org/collections/object/208368,Asian and Mediterranean Art,,1933.4.643,180,0,Japanese,0,57566,208368,Department of Asian Art
,,1931,"[Street scene with man on ladder, Paris]",https://www.harvardartmuseums.org/collections/object/38910,Modern and Contemporary Art,20th century,BRLF.395.10,2,1931,German,1,174049,38910,Busch-Reisinger Museum
,,0,Abraham du Quesne,https://www.harvardartmuseums.org/collections/object/239225,European and American Art,17th century,R1635,10,0,Flemish,0,245789,239225,Department of Prints
,2011.0,1944,Untitled (view of Pembroke building at corner of elm street),https://www.harvardartmuseums.org/collections/object/136423,Modern and Contemporary Art,20th century,4.2002.5803,0,1934,American,1,24975,136423,Department of Photographs
"Chosŏn dynasty, 1392-1910",1995.0,1910,Sherd from the Rim of a Bowl?,https://www.harvardartmuseums.org/collections/object/200917,Asian and Mediterranean Art,,1995.1169.48,1,1392,Korean,0,117890,200917,Department of Asian Art
"Edo period, 1615-1868",1933.0,0,"SIX IMMORTAL POETS (ROKKASEN), one each by six Katsukawa school artists",https://www.harvardartmuseums.org/collections/object/207159,Asian and Mediterranean Art,,1933.4.2526,14,0,Japanese,0,59488,207159,Department of Asian Art
,1941.0,1300,Small Cup (one of two),https://www.harvardartmuseums.org/collections/object/205552,Asian and Mediterranean Art,,1941.251.A,5,800,Chinese,0,65914,205552,Department of Asian Art
,2011.0,1969,"Untitled (family barbecuing on patio, Lehigh Acres, Florida)",https://www.harvardartmuseums.org/collections/object/130686,Modern and Contemporary Art,20th century,4.2002.11621,1,1969,American,0,30724,130686,Department of Photographs
,1957.0,0,Plate,https://www.harvardartmuseums.org/collections/object/228646,Modern and Contemporary Art,20th century,1957.47,8,0,American,1,82701,228646,Department of Modern & Contemporary Art
,1979.0,0,Coin of Bruttium,https://www.harvardartmuseums.org/collections/object/180474,Asian and Mediterranean Art,,1979.428.321,1,0,Greek,0,101228,180474,Department of Ancient and Byzantine Art & Numismatics
,,0,"X-radiograph(s) of ""Portrait of a Youth""",https://www.harvardartmuseums.org/collections/object/344149,,,Straus.4656,1,0,,0,266217,344149,Straus Center for Conservation and Technical Studies
,2001.0,1988,2 steel pieces for Zum Lächeln des Kleinkinds (Towards the Infant's Smiles),https://www.harvardartmuseums.org/collections/object/336186,Modern and Contemporary Art,20th century,2001.196.6,2,1988,German,1,122407,336186,Busch-Reisinger Museum
,,1943,"Gropius Residence, Lincoln, Massachusetts, 1938",https://www.harvardartmuseums.org/collections/object/51857,Modern and Contemporary Art,20th century,BRGA.82.249,0,1933,American,1,165253,51857,Busch-Reisinger Museum
"Classical period, High",,-420,Tetradrachm of Syracuse,https://www.harvardartmuseums.org/collections/object/188197,Asian and Mediterranean Art,5th century BCE,1.1965.831,5,-425,Greek,0,1299,188197,Department of Ancient and Byzantine Art & Numismatics
,2011.0,1957,Untitled (two men posed beside fire department rescue unit car),https://www.harvardartmuseums.org/collections/object/135875,Modern and Contemporary Art,20th century,4.2002.6597,9,1957,American,0,25675,135875,Department of Photographs
Abbasid period,1919.0,899,"Folio 5 from a Qur'an: Sura 35: 3-5 (recto), Sura 35: 5-begin 7 (verso)",https://www.harvardartmuseums.org/collections/object/55728,Asian and Mediterranean Art,9th century,1919.155.5,7,800,Arab,0,51308,55728,Department of Islamic & Later Indian Art
,2011.0,1960,Untitled (trucks and machinery at large gravel pile),https://www.harvardartmuseums.org/collections/object/139705,Modern and Contemporary Art,20th century,4.2002.2428,8,1950,American,1,21577,139705,Department of Photographs
,,0,"Title-Page of ""Missale ad usum ecclesie Sarisburiesis""",https://www.harvardartmuseums.org/collections/object/277321,European and American Art,16th century,G5131,12,0,French,0,197031,277321,Department of Prints
,1987.0,-150,Tetradrachm of Macedonia under the Romans,https://www.harvardartmuseums.org/collections/object/181363,Asian and Mediterranean Art,2nd century BCE,1987.32.57,0,-158,Roman,0,111876,181363,Department of Ancient and Byzantine Art & Numismatics
"Zhou dynasty, Western Zhou period, c. 1050-771 BCE",1943.0,-900,Jade Bird Figure,https://www.harvardartmuseums.org/collections/object/204953,Asian and Mediterranean Art,11th-10th century BCE,1943.50.224,27,-1100,Chinese,0,67588,204953,Department of Asian Art
,,1761,Salver,https://www.harvardartmuseums.org/collections/object/232771,European and American Art,18th century,1.1961,173,1761,American,0,469,232771,"Department of American Paintings, Sculpture & Decorative Arts"
,,1931,"""Haus Sonnenfang"" Sanatorium, Berlin, 1931: Ground floor plan, 1:500",https://www.harvardartmuseums.org/collections/object/168186,Modern and Contemporary Art,20th century,BRGA.54.23,1,1931,German,0,163951,168186,Busch-Reisinger Museum
Safavid period,1940.0,0,"Text (recto and verso), folio from a manuscript of the Iskandar Nama of Nizami",https://www.harvardartmuseums.org/collections/object/216489,Asian and Mediterranean Art,16th-17th century,1940.116,19,0,Persian,0,65151,216489,Department of Islamic & Later Indian Art
,2007.0,1968,"Untitled (soldiers on patrol, Vietnam)",https://www.harvardartmuseums.org/collections/object/324092,Modern and Contemporary Art,20th century,2007.184.1.221,3,1967,American,0,127385,324092,Department of Photographs
,,1884,A Surprise in the Chateau,https://www.harvardartmuseums.org/collections/object/100105,European and American Art,19th century,P1982.111.11,3,1876,French,0,238568,100105,Department of Photographs
,,1807,"Saint Mary the Penitent, Niece of the Hermit Abraham",https://www.harvardartmuseums.org/collections/object/238893,European and American Art,19th century,R13016,12,1807,French,0,254601,238893,Department of Prints
